ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,ids
BIOCARTA_IL2RB_PATHWAY,BIOCARTA_IL2RB_PATHWAY,12,0.4670915,1.789711305,0.017467249,0.052686105,0.031460281,209,"tags=58%, list=16%, signal=49%",PIK3R1/SHC1/MAPK1/SOCS3/SOS1/E2F1/RAF1,508
PEDRIOLI_MIR31_TARGETS_UP,PEDRIOLI_MIR31_TARGETS_UP,12,0.468550226,1.795300571,0.017467249,0.052686105,0.031460281,516,"tags=83%, list=40%, signal=51%",GATA3/FASN/HS6ST1/LMNB1/ERBB2/PPME1/LDB1/TAF5L/NDUFB11/PMM2,509
PID_PS1_PATHWAY,PID_PS1_PATHWAY,12,0.461522479,1.768373002,0.017467249,0.052686105,0.031460281,622,"tags=92%, list=48%, signal=48%",GSK3B/MAPK1/JUN/MAP3K7/CREBBP/APC/CTNNB1/HDAC1/CCND1/FBXW11/CSNK2A1,510
ZHANG_BREAST_CANCER_PROGENITORS_DN,ZHANG_BREAST_CANCER_PROGENITORS_DN,12,0.46652293,1.787532765,0.017467249,0.052686105,0.031460281,155,"tags=50%, list=12%, signal=44%",ZEB1/UGCG/DNAJC13/LMNB1/SOCS3/SOX10,511
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN,MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN,63,0.243724137,1.833952445,0.017482517,0.052686105,0.031460281,660,"tags=70%, list=51%, signal=36%",ROCK2/ARNT/PTEN/ATP2B1/TGFBR1/PIK3R1/UGCG/UBXN4/RFK/COP1/SHC1/SLC38A2/ZFX/CDH2/TCF7L2/MARK2/FERMT2/NRAS/MSL1/ARID4B/PARD6B/WDR26/MYB/RMND5A/CEPT1/CHP1/CAND1/CNOT11/MED16/AP1G1/FOXM1/ING3/RAB10/SLC39A10/VCL/SUZ12/FBXW11/THAP11/RBM5/MDM4/RAB7A/SRPRA/MEN1/ZFP36L2,512
YOSHIMURA_MAPK8_TARGETS_UP,YOSHIMURA_MAPK8_TARGETS_UP,62,0.241922724,1.80845237,0.017482517,0.052686105,0.031460281,330,"tags=44%, list=25%, signal=34%",KRT18/NF2/ARNT/CDKN1A/UGCG/DUSP4/GSK3B/ISL1/TCF3/PTK2/IRF2/MYCN/SOCS3/SOX10/ERBB2/MARK2/CCND3/EGFR/RAF1/HMBS/JUN/RABIF/ERBB3/DYRK1A/MAPK14/APC/AQP7,513
HADDAD_B_LYMPHOCYTE_PROGENITOR,HADDAD_B_LYMPHOCYTE_PROGENITOR,24,0.341972957,1.769402698,0.018158236,0.054616017,0.032612683,264,"tags=50%, list=20%, signal=41%",MAP4K4/TGIF1/UGCG/ARHGEF7/IRF4/MEF2C/TCF3/IRF2/UXS1/PKN2/JUN/KMT2A,514
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12,SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12,15,0.419032926,1.757354714,0.018232819,0.054733861,0.03268305,192,"tags=53%, list=15%, signal=46%",TFAP2A/NF1/IRF4/VCPIP1/TP63/CENPT/SOX10/MANF,515
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,48,0.264910656,1.809954606,0.018315018,0.054874067,0.032766771,386,"tags=50%, list=30%, signal=36%",CDKN1A/GAB1/PTEN/PIK3R1/TP53/GSK3B/TSC2/FGFR1/MAPK1/SNAI2/RRAGC/RICTOR/ERBB2/EGFR/RNF146/GRK2/JUN/EZH2/ERBB3/PIK3CB/PTPN11/HDAC1/PIK3CA/RRAGA,516
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,10,-0.461956522,-1.864079069,0.01863354,0.055292617,0.033016698,704,"tags=100%, list=54%, signal=46%",PSMF1/RELA/SEM1/PSMC2/SKP1/PSMA4/RPS27A/PSMA6/PSMB3,517
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,10,-0.472826087,-1.907939752,0.01863354,0.055292617,0.033016698,690,"tags=100%, list=53%, signal=47%",ATP5ME/ATP5F1C/ATP5PO/ATP5PB/ATP5MF/ATP5F1D/ATP5F1B/ATP5F1A/ATP5F1E,518
REACTOME_PCP_CE_PATHWAY,REACTOME_PCP_CE_PATHWAY,10,-0.429509788,-1.733150563,0.01863354,0.055292617,0.033016698,409,"tags=80%, list=32%, signal=55%",PFN1/SEM1/PSMC2/PSMA4/RPS27A/PSMA6/PSMB3,519
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,10,-0.429347826,-1.732497017,0.01863354,0.055292617,0.033016698,746,"tags=100%, list=57%, signal=43%",MDM2/PSMF1/CBFB/SEM1/PSMC2/PSMA4/RPS27A/PSMA6/PSMB3,520
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,10,-0.461733138,-1.863177673,0.01863354,0.055292617,0.033016698,534,"tags=90%, list=41%, signal=53%",GTF2H4/POLR1H/CHD4/POLR2K/POLR2H/CDK7/RRN3/POLR1F,521
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN,CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN,19,0.383344954,1.782257255,0.018716578,0.055432622,0.033100299,322,"tags=58%, list=25%, signal=44%",AHR/CDKN1A/BCAR1/TPK1/PAX8/SPTLC2/ICMT/PDSS2/SINHCAF/PDCD6IP/CYB5B,522
REACTOME_CELL_CYCLE,REACTOME_CELL_CYCLE,156,-0.172266889,-2.734014294,0.018867925,0.055681041,0.033248637,467,"tags=56%, list=36%, signal=41%",NUP58/ESCO2/SKP2/YWHAE/RAD9A/NUP50/UBE2C/CHTF8/KIF20A/CDK2/TFDP1/LIG1/NUMA1/NUP35/NDC1/TUBA1C/PPP1R12A/H2AC20/BRIP1/TUBB4B/NCAPD3/H2AX/TYMS/CENPI/CENPO/NCAPH2/TERF2/TUBGCP5/H2AZ1/H2BC21/CENPC/CCNB1/PPP1CB/SEM1/DYNLL1/DBF4/RMI1/FBXO5/H2BC13/H2BC15/H2BC9/CKS1B/CENPE/AHCTF1/NCAPG2/UBE2N/RAD17/TUBGCP2/H2BC11/ANAPC1/PSMC2/ACTR1A/GINS4/SGO1/ANAPC2/H2BC6/KNL1/H3-3A/MYC/MCM4/HAUS6/RAD21/POLR2K/NPM1/PKMYT1/MZT1/AURKA/MIS12/POLR2H/CDCA8/CENPK/H2BC4/MAD2L1/ESPL1/SKP1/PSMA4/CDK7/RPS27A/AURKB/POLR2G/DYNC1I2/BANF1/KIF23/RPA3/PSMA6/CDC27/PSMB3,523
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN,IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN,30,0.311182415,1.760702308,0.018915511,0.055681041,0.033248637,572,"tags=70%, list=44%, signal=40%",ZEB1/PICALM/SMCHD1/RICTOR/CCND3/CTDSPL2/ARID4B/PAXIP1/EARS2/JUN/DYRK1A/PDE4DIP/TNPO1/LRP8/IPPK/XPR1/METTL17/DCP2/NDUFB10/SLC39A10/VCL,524
REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME_PHOSPHOLIPID_METABOLISM,12,0.458009331,1.754911998,0.018922853,0.055681041,0.033248637,709,"tags=100%, list=55%, signal=46%",PTEN/PIK3R1/PIK3CB/PTDSS1/CEPT1/PI4KB/CHKA/PIK3CA/CDS2/CSNK2A1/ARF1/PI4KA,525
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP,DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP,18,0.384612963,1.740239382,0.01894452,0.055681041,0.033248637,639,"tags=83%, list=49%, signal=43%",KRT18/MAP4K4/TGIF1/SNAI2/MYCN/TCF7L2/CAP1/MYH9/JUN/UGP2/CCND2/NCOA4/ARHGAP29/DICER1/IRS2,526
STEIN_ESRRA_TARGETS_UP,STEIN_ESRRA_TARGETS_UP,56,0.245348528,1.758806864,0.019184652,0.056279834,0.033606192,836,"tags=86%, list=64%, signal=32%",PDHA1/SLC16A1/RAB35/ASNS/NDUFAF4/SPTLC2/PDCD10/MANF/HCCS/MTX2/PCGF1/JMJD6/PDSS1/NDUFA10/EGLN1/RASA4/MAEA/UGP2/NDUFS8/NDUFS3/NDUFA8/UQCRB/NDUFS2/TIMM17A/NDUFS7/STN1/NDUFS1/CFLAR/SDHD/COX5A/IDH3A/NDUFA9/UQCRC2/ATP5MG/TIMM8A/RHOQ/MRPL2/COX7B/TOMM70/ATP5F1C/GPI/ATP5PO/ISCA1/FDX1/RGP1/RNF4/FANCF/MRPL15,527
REACTOME_INFECTIOUS_DISEASE,REACTOME_INFECTIOUS_DISEASE,157,-0.211444371,-3.30429458,0.019230769,0.056308275,0.033623175,470,"tags=62%, list=36%, signal=45%",GTF2H4/NUP58/ACTB/VPS37A/H2AC15/NUP50/AP2M1/ACTR2/H2AC17/AHCYL1/HDAC3/ARPC3/LIG1/FKBP1A/NUP35/CHMP5/NDC1/IMPDH2/CDC42/TUBA1C/HGS/TAF7/H2AC20/TUBB4B/H2BC21/TAF2/SEM1/DYNLL1/TAF10/H2BC13/H2BC15/H2BC9/XRCC5/RPL36AL/RPL26L1/ATP6V1H/RPL22/H2BC11/PSMC2/CHD4/ELOC/H2BC6/RPLP1/PPIA/ELOB/POLR2K/NPM1/VPS28/DDX5/GTF2F2/GTF2E2/POLR2H/RPL10/RPL30/RPS17/CPSF4/H2BC4/RPL7/RPS5/RPS7/RPL37/SKP1/PSMA4/RPS28/RPL35/CDK7/RPS27A/RPL36A/RPL24/RPL37A/POLR2G/DYNC1I2/RPS14/RPL7A/BANF1/RPL13A/RPL36/RPS24/RPL5/FAU/RPL6/RPS3/RPL14/RPS16/RPS23/RPL26/RPL23/PSMA6/RPL8/RPL32/RPS20/RPS19/PSMB3/RPS3A/RPL21/RPL17,528
LEE_BMP2_TARGETS_DN,LEE_BMP2_TARGETS_DN,160,-0.113342787,-1.767964613,0.019607843,0.057275927,0.034200986,634,"tags=64%, list=49%, signal=37%",CYC1/KPNA2/TOMM70/PDE12/AK2/RBMXL1/SYNCRIP/USP1/NOA1/VRK1/DHODH/DPH2/TRIP13/TMEM167A/NAMPT/MRM3/MRPS2/TRMT10C/SRM/RNF4/CLSPN/NUP58/C1QBP/SKP2/GEMIN4/NUP50/KTI12/GPS1/FUBP1/TFDP1/TFRC/FPGS/NUP35/NDC1/CYCS/BOP1/FANCA/STRAP/TIMM23/CHCHD4/G3BP1/NCAPD3/DHX29/SSB/TIMM9/TOMM20/CENPI/LSM6/GEMIN6/TAF2/DBF4/PFDN4/CSTF2/CIAPIN1/CKS1B/CUL3/CACTIN/RAD17/TIPIN/TBL3/POP1/PPAT/SGO1/ELOC/NUS1/UTP4/MCM4/RRS1/HAUS6/TARDBP/DUT/GTF2E2/AURKA/SRSF10/COPS8/NMD3/NIFK/EIF2S2/PRELID3B/XPOT/HSPD1/CCT8/MAK16/MARS1/NARS1/LSM8/MTREX/MAD2L1/AARS1/CDK7/IARS1/INTS11/LSM3/RRN3/RPS24/POLR1F/SRSF3/SNU13/SNRPA1/PHF5A/HSPE1,529
DITTMER_PTHLH_TARGETS_DN,DITTMER_PTHLH_TARGETS_DN,15,0.418628472,1.755658499,0.019635344,0.057275927,0.034200986,524,"tags=80%, list=40%, signal=48%",PIK3R1/PTK2/SPTLC2/MYH9/FERMT2/GLS/MAP3K7/FBXO7/PIK3CA/LMNA/MT2A/NDUFB3,530
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP,CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP,13,0.442903038,1.757392211,0.019971469,0.058120301,0.034705184,639,"tags=92%, list=49%, signal=47%",TIPARP/CDKN1A/PIK3R1/SLC38A2/SNAI2/BCL6/JUN/MT2A/MT1E/REV1/VCL/IRS2,531
FISCHER_DREAM_TARGETS,FISCHER_DREAM_TARGETS,174,-0.187201646,-2.978503188,0.02,0.058120301,0.034705184,695,"tags=74%, list=54%, signal=39%",TEDC1/STAG1/SP1/KIF2C/DCAF15/RHEB/ZWINT/DCLRE1B/KPNA2/CHTF18/CIT/AK2/SYNCRIP/NUP62/TOE1/CENPP/USP1/RAD51B/VRK1/DDX11/TRIP13/GTSE1/KIF18B/POLE3/KNTC1/BCLAF1/ASPM/PTBP1/HMGB1/UBE2S/HNRNPF/CDK4/CLSPN/SIN3A/NUP58/ESCO2/SKP2/UBE2D3/KHSRP/RAD9A/H2AC15/KIF14/NUP50/CCNF/UBE2C/CNOT9/KIF20A/NXT1/H2AC17/CDK2/TFDP1/MRPL3/SASS6/NUP35/NDC1/TUBA1C/TRIM37/FANCA/G3BP1/FANCM/H2AC20/BRIP1/NCAPD3/H2AX/MED30/CENPO/NCAPH2/H2AZ1/H2BC21/POC1A/CENPC/CCNB1/CEP55/DBF4/RMI1/FBXO5/HNRNPA1/H2BC13/H2BC9/CKS1B/CUL3/CENPE/AHCTF1/NCAPG2/TIPIN/ANAPC1/PAICS/PPAT/GINS4/SGO1/TRA2B/H2BC6/KNL1/UTP4/MYC/MCM4/KIF4A/HAUS6/RAD21/DUT/PKMYT1/MZT1/AURKA/MIS12/FANCI/SRSF10/TONSL/GARS1/CDCA8/HSPD1/MTBP/MARS1/CENPK/DDX10/H2BC4/MAD2L1/SNRNP25/AARS1/ESPL1/LSM3/AURKB/KIF23/TARS1/POLR1F/SRSF3/SNRPD1/HSPE1,532
PUJANA_CHEK2_PCC_NETWORK,PUJANA_CHEK2_PCC_NETWORK,184,-0.219781462,-3.609489339,0.020408163,0.05919516,0.035347011,609,"tags=70%, list=47%, signal=43%",SMARCA4/KRAS/SYNCRIP/IPO5/NUP62/TOE1/USP1/ATP5PO/ZNHIT3/VRK1/UBAP2L/DPH2/TRIP13/PRDX1/SNRPB2/GTSE1/SSBP1/POU2AF1/POLE3/KNTC1/SREK1IP1/VBP1/WTAP/AATF/UBE2S/HNRNPF/CDK4/HIRA/ATP5MF/GTF2H4/PRKRA/MRPL58/C1QBP/SMG7/UBE2D3/KHSRP/PTMA/C1D/YWHAE/RAD9A/KIF14/CCNF/UBE2C/CNOT9/FUBP1/TFDP1/TFRC/NFYB/MRPL3/LIG1/CYCS/BOP1/IARS2/UTP3/G3BP1/HNRNPC/TYMS/SSB/CENPI/LSM6/H2AZ1/DDX52/EIF5AL1/BTF3/CENPC/CCNB1/PELP1/TAF2/SEM1/DBF4/PFDN4/GTF3A/XRCC5/CKS1B/CENPE/UBE2N/EIF3H/PSMC2/PAICS/SEC61G/TRA2B/ELOC/MYC/MCM4/RRS1/PPIA/PABPC1/TARDBP/RAD21/NPM1/DUT/GTF2E2/AURKA/EEF1B2/FANCI/POLR2H/SRSF10/EIF2S2/NACA/HSPD1/CPSF4/CCT8/MAK16/KARS1/DDX10/POP5/NUTF2/MAD2L1/YBX1/ESPL1/RPS7/LSM7/PSMA4/RPS27A/IARS1/LSM3/DARS1/AURKB/POLR2G/RPL6/ERH/SRSF3/SNRPG/RPA3/SNRPA1/RPL23/PSMA6/HSPE1,533
PID_DELTA_NP63_PATHWAY,PID_DELTA_NP63_PATHWAY,11,0.474329204,1.759169446,0.020588235,0.059494228,0.035525592,601,"tags=91%, list=46%, signal=49%",FASN/FBXW7/ITGA3/GSK3B/TP63/RUNX1/YAP1/ADRM1/MRE11/MDM2,534
WP_THE_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING,WP_THE_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING,11,0.473636335,1.756599767,0.020588235,0.059494228,0.035525592,587,"tags=91%, list=45%, signal=50%",GSK3B/TCF7L2/SREBF1/ICMT/APC/CTNNB1/LMNA/CCND1/CDK6/DICER1,535
NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON,NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON,15,-0.366629877,-1.797156693,0.020761246,0.059659639,0.035624364,220,"tags=60%, list=17%, signal=50%",VIRMA/POP1/ELOC/PABPC1/POLR2K/INTS8/RPL30/RPL7,536
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,15,-0.357268394,-1.751268311,0.020761246,0.059659639,0.035624364,333,"tags=67%, list=26%, signal=50%",H2BC21/H2BC13/H2BC15/H2BC9/UBE2N/H2BC11/H2BC6/H2BC4/RPS27A,537
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,15,-0.357432338,-1.752071936,0.020761246,0.059659639,0.035624364,439,"tags=73%, list=34%, signal=49%",NUMA1/TUBA1C/TUBB4B/TUBGCP5/DYNLL1/TUBGCP2/ACTR1A/HAUS6/MZT1/DYNC1I2,538
REACTOME_METABOLISM_OF_RNA,REACTOME_METABOLISM_OF_RNA,165,-0.459195738,-7.165237267,0.020833333,0.05975572,0.035681737,540,"tags=85%, list=42%, signal=57%",RPL28/MRM3/ZFP36L1/TRMT10C/WTAP/PTBP1/CASC3/HNRNPF/GTF2H4/NUP58/SRSF6/SMG7/EIF4B/ADAR/KHSRP/C1D/GEMIN4/NUP50/CNOT9/UTP11/NXT1/SYF2/TGS1/NUP35/NDC1/BOP1/UTP3/SRRM2/HNRNPC/CCAR1/RTCB/LSM6/DDX52/PHAX/DDX42/PELP1/ZRSR2/GEMIN6/SEM1/PPIL1/HNRNPA1/CSTF2/RPL36AL/RPP21/CPSF1/GEMIN7/RPL26L1/SNUPN/RTRAF/DHX37/EXOSC4/TRNT1/RPL22/TBL3/POP1/NXF1/PSMC2/THOC3/TRA2B/DHX16/RPLP1/UTP4/BUD23/PABPC1/POLR2K/PCBP2/DDX5/GTF2F2/EXOSC6/TFIP11/POLR2H/SRSF10/IMP3/RPL10/THOC2/XPOT/RPL30/RPS17/EPRS1/CPSF4/TRMT112/LSM8/MTREX/RPL7/POP5/RBM22/RPS5/SNRNP25/PCBP1/YBX1/RPS7/LSM7/RPL37/PSMA4/RPS28/RPL35/CDK7/RPS27A/LSM3/RPL36A/THG1L/RPL24/RPL37A/POLR2G/SF3A3/RPS14/RPL7A/RPL13A/RPL36/RPS24/SF3B5/RPL5/SF3B4/FAU/RPL6/RPS3/RPL14/SRSF3/RPS16/RPS23/PUF60/SNRPG/RPL26/SNU13/SNRPA1/RPL23/PSMA6/RPL8/SF3B6/LSM2/PHF5A/RPL32/RPS20/RPS19/PRPF38A/SNRPD1/PSMB3/RPS3A/RPL21/RPL17,539
LINDGREN_BLADDER_CANCER_CLUSTER_2B,LINDGREN_BLADDER_CANCER_CLUSTER_2B,16,0.404437658,1.736723448,0.020979021,0.06006216,0.03586472,515,"tags=75%, list=40%, signal=46%",TGFBR1/UBE2J2/PTK2/SOCS3/SREBF1/JUN/CDC25B/TTC7A/MT2A/MT1E/PRKAR1A/BRPF1,540
REACTOME_S_PHASE,REACTOME_S_PHASE,38,-0.224045495,-1.736910798,0.021052632,0.060129613,0.035904998,488,"tags=66%, list=38%, signal=42%",CDK4/ESCO2/SKP2/UBE2C/CDK2/TFDP1/LIG1/SEM1/CKS1B/ANAPC1/PSMC2/GINS4/ANAPC2/MYC/MCM4/RAD21/SKP1/PSMA4/CDK7/RPS27A/RPA3/PSMA6/CDC27/PSMB3,541
FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN,FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN,23,0.342594901,1.73078571,0.021080369,0.060129613,0.035904998,819,"tags=96%, list=63%, signal=36%",TIPARP/STXBP3/ATP2B1/ELMO2/SPTLC2/SOCS3/BCL6/ZEB2/KLF5/CCNL1/FCHO2/PCM1/USP18/WASHC2C/ZFP36L2/SEPHS2/AK2/NUP62/CDK13/NAMPT/WTAP/HIRA,542
REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,170,-0.148770804,-2.363630568,0.021276596,0.060577564,0.036172481,746,"tags=75%, list=57%, signal=37%",POT1/MRE11/EED/COX11/SUZ12/COX6A1/COX5A/MDM2/PSMF1/SP1/CSNK2A1/NDUFA4/MDM4/RHEB/CDC26/TBL1XR1/TUBB3/ATP6V0E1/COX7B/COX6C/RELA/NUP62/GCN1/COX7C/PRDX1/VHL/LAMTOR4/RPL28/RBBP7/EIF2AK4/UBE2S/CDK4/HIRA/HMGA1/SIN3A/NUP58/SKP2/UBE2D3/YWHAE/MLST8/NUP50/UBE2C/TGS1/CDK2/TFDP1/HDAC3/DNAJA1/NUP35/CAPZB/NDC1/CYCS/TUBA1C/H2AC20/TUBB4B/H2AX/TERF2/H2AZ1/H2BC21/SEM1/DYNLL1/DCTN6/LAMTOR3/H2BC13/EP400/H2BC15/H2BC9/RPL36AL/CUL3/RPL26L1/ATP6V1F/ATP6V1H/ATP6V1C1/RPL22/H2BC11/ANAPC1/PSMC2/ACTR1A/ANAPC2/ELOC/H2BC6/H3-3A/RPLP1/ELOB/RPL10/EIF2S2/RPL30/RPS17/H2BC4/RPL7/ATP6V1B2/RPS5/RPS7/RPL37/SKP1/PSMA4/RPS28/RPL35/RPS27A/RPL36A/RPL24/RPL37A/DYNC1I2/RPS14/RPL7A/RPL13A/RPL36/RPS24/RPL5/FAU/RPL6/RPS3/RPL14/RPS16/RPS23/RPL26/RPA3/RPL23/PSMA6/RPL8/RPL32/RPS20/RPS19/CDC27/PSMB3/RPS3A/RPL21/RPL17,543
GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN,GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN,52,0.252156223,1.780573184,0.021634615,0.061483668,0.03671354,850,"tags=87%, list=65%, signal=31%",GOLGA7/MAP4K4/TMEM165/NFE2L2/UGCG/SHC1/LMNB1/MYCN/RUNX1/SOCS3/SMARCA2/CAP1/MYH9/PKN2/CCNC/FOXK1/ACSL3/CAND1/FBXO7/EXT2/PPCDC/DLG5/RRAGA/CCND2/ZW10/MIOS/PRKAR1A/CAPRIN1/ARID1A/COX11/ZNF217/DICER1/RHOQ/USP1/VRK1/POLE3/GLRX5/VDAC1/ACTG1/PPP4R2/FANCF/ZC3H13/SRSF6/ACTB/SKP2,544
REACTOME_METABOLISM_OF_NUCLEOTIDES,REACTOME_METABOLISM_OF_NUCLEOTIDES,10,-0.428088274,-1.727414492,0.02173913,0.061667331,0.036823211,599,"tags=90%, list=46%, signal=49%",DHODH/ADSS2/IMPDH2/TYMS/AK6/PAICS/PPAT/DUT,545
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN,RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN,26,0.326958161,1.746539152,0.022049287,0.062432596,0.03728017,627,"tags=77%, list=48%, signal=41%",CDKN1A/TP63/MAPK1/MTF1/SLC2A1/KCTD10/PXN/PDCD6IP/UBE2A/SLC7A5/ELOF1/IPPK/NPEPPS/KCTD5/GOLT1B/RAB10/SPTLC1/UBAP1/MTRF1L/RIC1,546
REACTOME_DUAL_INCISION_IN_TC_NER,REACTOME_DUAL_INCISION_IN_TC_NER,12,-0.385692068,-1.75695576,0.022222222,0.062578425,0.037367249,803,"tags=58%, list=62%, signal=22%",POLR2H/ZNF830/CDK7/RPS27A/POLR2G/RPA3,547
REACTOME_HDACS_DEACETYLATE_HISTONES,REACTOME_HDACS_DEACETYLATE_HISTONES,17,-0.342327066,-1.769274946,0.022222222,0.062578425,0.037367249,680,"tags=71%, list=52%, signal=34%",H2AC17/HDAC3/H2AC20/H2BC21/H2BC13/H2BC15/H2BC9/H2BC11/CHD4/H2BC6/H2BC4,548
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM,SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM,49,-0.185380613,-1.637205512,0.022222222,0.062578425,0.037367249,750,"tags=80%, list=58%, signal=35%",SLC3A2/COX11/HK2/IDH3A/USP10/KPNA2/TOMM70/ATP5F1C/IPO5/ISCA1/SSBP1/POLE3/HIRA/NUP58/ADSS2/MRPL3/CYCS/IARS2/SSB/TOMM20/SERBP1/BTF3/HNRNPA1/PFDN4/UBE2N/GARS1/XPOT/EPRS1/HSPD1/CCT8/DDX10/MAD2L1/SARS1/IARS1/DARS1/YARS1/TARS1/HSPE1,549
BERENJENO_TRANSFORMED_BY_RHOA_DN,BERENJENO_TRANSFORMED_BY_RHOA_DN,25,0.326629263,1.708186621,0.022368421,0.062875598,0.037544699,165,"tags=40%, list=13%, signal=36%",PTEN/PIK3R1/SHC1/FGFR1/SLC38A2/SNAI2/RRAGC/STX4/SMARCA2/MNT,550
LEE_EARLY_T_LYMPHOCYTE_UP,LEE_EARLY_T_LYMPHOCYTE_UP,18,-0.328734544,-1.752384863,0.022727273,0.063768355,0.038077788,548,"tags=78%, list=42%, signal=46%",KIF18B/ASPM/KIF14/UBE2C/KIF20A/TUBB4B/TYMS/CCNB1/CEP55/KNL1/MCM4/AURKA/FANCI,551
SESTO_RESPONSE_TO_UV_C8,SESTO_RESPONSE_TO_UV_C8,12,0.446449467,1.710619134,0.023289665,0.065227939,0.038949345,467,"tags=75%, list=36%, signal=48%",FASN/ITGA3/FDFT1/CTNNA1/SLC2A1/SLC7A5/ITPK1/CCND2/MT2A,552
KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION,KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION,10,0.475834062,1.717200299,0.023529412,0.06554319,0.03913759,461,"tags=80%, list=36%, signal=52%",MEF2C/CCNC/CREBBP/SIAH1/RAB6A/MORF4L1/CCND1/NDUFB6,553
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,11,0.466977467,1.731903675,0.023529412,0.06554319,0.03913759,697,"tags=100%, list=54%, signal=47%",SMARCD1/RUNX1/SMARCA2/ARID2/EP300/ARID1A/SMARCE1/PBRM1/CSNK2A1/CBFB/SMARCA4,554
WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES,WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES,11,0.466200466,1.729021972,0.023529412,0.06554319,0.03913759,698,"tags=100%, list=54%, signal=47%",PTEN/PIK3R1/GSK3B/TSC2/RICTOR/NRAS/PIK3CB/PIK3CA/RB1CC1/RHEB/KRAS,555
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,14,-0.380072013,-1.806044145,0.024137931,0.067117341,0.040077557,266,"tags=64%, list=20%, signal=52%",H2BC15/H2BC9/UBE2N/H2BC11/UBE2L3/H2BC6/H2BC4/RPS27A,556
